,StudentID,Problem,Step,Success,Skill,Opportunity,Student_ID
198,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,CIRCLE_RADIUS,(DIAMETER QUESTION2),1,circle-diameter,7,12
199,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,CIRCLE_RADIUS,(AREA QUESTION2),1,circle-area,10,12
200,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,CIRCLE_RADIUS,(CIRCUMFERENCE QUESTION2),1,circle-circumference,7,12
201,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),1,circle-circumference,8,12
202,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),1,circle-diameter,8,12
203,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),0,circle-area,11,12
204,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,CIRCLE_AREA,(RADIUS QUESTION3),0,circle-area,12,12
205,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,CIRCLE_AREA,(DIAMETER QUESTION3),1,circle-diameter,9,12
206,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,9,12
207,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,COVERING_POOL,(RADIUS QUESTION1),1,circle-area,13,12
208,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,10,12
209,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,11,12
210,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,14,12
211,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,10,12
212,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,TROGS,(SQUARE-AREA QUESTION1),1,square-area,2,12
213,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,TROGS,(TROG-HEIGHT QUESTION1),0,equi-tri-height?,1,12
214,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,TROGS,(TROG-AREA QUESTION1),1,triangle-area,1,12
215,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,TROGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,2,12
216,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,TROGS,(SQUARE-AREA QUESTION2),1,square-area,3,12
217,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,TROGS,(TROG-HEIGHT QUESTION2),0,equi-tri-height?,2,12
218,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,TROGS,(TROG-AREA QUESTION2),1,triangle-area,2,12
219,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,TROGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,3,12
220,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,TROGS,(TROG-HEIGHT QUESTION3),1,equi-tri-height?,3,12
221,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,TROGS,(TROG-AREA QUESTION3),1,triangle-area,3,12
222,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,TROGS,(SQUARE-AREA QUESTION3),1,square-area,4,12
223,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,TROGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,4,12
224,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,WATERING_VEGGIES,(WATERED-AREA QUESTION1),1,circle-area,15,12
225,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),1,square-area,5,12
226,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),1,compose-by-addition,5,12
227,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,POGS,(SCRAP-METAL-AREA QUESTION1),0,compose-by-addition,6,12
228,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,7,12
229,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,8,12
230,Stu_11a1b913a4129bacb8b88a619fd09ae2,DOG_ON_A_ROPE,(AREA QUESTION1),0,circle-area,1,5
231,Stu_11a1b913a4129bacb8b88a619fd09ae2,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),1,circle-circumference,1,5
232,Stu_11a1b913a4129bacb8b88a619fd09ae2,LAWN_SPRINKLER,(AREA QUESTION1),1,circle-area,2,5
233,Stu_11a1b913a4129bacb8b88a619fd09ae2,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),1,circle-area,3,5
234,Stu_11a1b913a4129bacb8b88a619fd09ae2,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),0,square-area,1,5
235,Stu_11a1b913a4129bacb8b88a619fd09ae2,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),1,compose-by-addition,1,5
236,Stu_11a1b913a4129bacb8b88a619fd09ae2,LAWN_SPRINKLER,(AREA QUESTION1),1,circle-area,4,5
237,Stu_11a1b913a4129bacb8b88a619fd09ae2,TROGS,(TROG-HEIGHT QUESTION1),0,equi-tri-height?,1,5
238,Stu_11a1b913a4129bacb8b88a619fd09ae2,TROGS,(TROG-AREA QUESTION1),1,triangle-area,1,5
239,Stu_11a1b913a4129bacb8b88a619fd09ae2,TROGS,(SQUARE-AREA QUESTION1),1,square-area,2,5
240,Stu_11a1b913a4129bacb8b88a619fd09ae2,TROGS,(SCRAP-METAL-AREA QUESTION1),0,compose-by-addition,2,5
241,Stu_11a1b913a4129bacb8b88a619fd09ae2,TROGS,(SQUARE-AREA QUESTION2),1,square-area,3,5
242,Stu_11a1b913a4129bacb8b88a619fd09ae2,TROGS,(TROG-HEIGHT QUESTION2),0,equi-tri-height?,2,5
243,Stu_11a1b913a4129bacb8b88a619fd09ae2,TROGS,(TROG-AREA QUESTION2),0,triangle-area,2,5
244,Stu_11a1b913a4129bacb8b88a619fd09ae2,TROGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,3,5
245,Stu_11a1b913a4129bacb8b88a619fd09ae2,TROGS,(SQUARE-AREA QUESTION3),1,square-area,4,5
246,Stu_11a1b913a4129bacb8b88a619fd09ae2,TROGS,(TROG-HEIGHT QUESTION3),1,equi-tri-height?,3,5
247,Stu_11a1b913a4129bacb8b88a619fd09ae2,TROGS,(TROG-AREA QUESTION3),1,triangle-area,3,5
248,Stu_11a1b913a4129bacb8b88a619fd09ae2,TROGS,(SCRAP-METAL-AREA QUESTION3),0,compose-by-addition,4,5
249,Stu_11a1b913a4129bacb8b88a619fd09ae2,WATERING_VEGGIES,(WATERED-AREA QUESTION1),0,circle-area,5,5
250,Stu_11a1b913a4129bacb8b88a619fd09ae2,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),0,square-area,5,5
251,Stu_11a1b913a4129bacb8b88a619fd09ae2,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),0,compose-by-addition,5,5
252,Stu_11a1b913a4129bacb8b88a619fd09ae2,POGS,(POG-AREA QUESTION1),0,circle-area,6,5
253,Stu_11a1b913a4129bacb8b88a619fd09ae2,POGS,(SQUARE-AREA QUESTION1),1,square-area,6,5
254,Stu_11a1b913a4129bacb8b88a619fd09ae2,POGS,(SCRAP-METAL-AREA QUESTION1),0,compose-by-addition,6,5
255,Stu_11a1b913a4129bacb8b88a619fd09ae2,POGS,(POG-AREA QUESTION2),1,circle-area,7,5
256,Stu_11a1b913a4129bacb8b88a619fd09ae2,POGS,(SQUARE-AREA QUESTION2),1,square-area,7,5
257,Stu_11a1b913a4129bacb8b88a619fd09ae2,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,7,5
258,Stu_11a1b913a4129bacb8b88a619fd09ae2,POGS,(POG-AREA QUESTION3),1,circle-area,8,5
259,Stu_11a1b913a4129bacb8b88a619fd09ae2,POGS,(SQUARE-AREA QUESTION3),1,square-area,8,5
260,Stu_11a1b913a4129bacb8b88a619fd09ae2,POGS,(SCRAP-METAL-AREA QUESTION3),0,compose-by-addition,8,5
261,Stu_151682e96c4fe1d626d5a15ca23e2241,COVERING_POOL,(RADIUS QUESTION1),0,circle-area,1,14
262,Stu_151682e96c4fe1d626d5a15ca23e2241,COVERING_POOL,(DIAMETER QUESTION1),0,circle-diameter,1,14
263,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_DIAMETER,(RADIUS QUESTION1),0,circle-diameter,2,14
264,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,2,14
265,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,1,14
266,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_AREA,(RADIUS QUESTION3),0,circle-area,3,14
267,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_AREA,(DIAMETER QUESTION3),0,circle-diameter,3,14
268,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,2,14
269,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),0,circle-circumference,3,14
270,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),1,circle-diameter,4,14
271,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),1,circle-area,4,14
272,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_O,(RADIUS QUESTION1),1,circle-diameter,5,14
273,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_O,(AREA QUESTION1),1,circle-area,5,14
274,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_O,(CIRCUMFERENCE QUESTION1),0,circle-circumference,4,14
275,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,6,14
276,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_O,(AREA QUESTION2),0,circle-area,6,14
277,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,5,14
278,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_O,(RADIUS QUESTION3),1,circle-area,7,14
279,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_O,(DIAMETER QUESTION3),1,circle-diameter,7,14
280,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_O,(CIRCUMFERENCE QUESTION3),1,circle-circumference,6,14
281,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_O,(RADIUS QUESTION4),0,circle-diameter,8,14
282,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_O,(DIAMETER QUESTION4),0,circle-circumference,7,14
283,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_O,(AREA QUESTION4),1,circle-area,8,14
284,Stu_151682e96c4fe1d626d5a15ca23e2241,COVERING_POOL,(RADIUS QUESTION1),1,circle-area,9,14
285,Stu_151682e96c4fe1d626d5a15ca23e2241,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,9,14
286,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,10,14
287,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,10,14
288,Stu_151682e96c4fe1d626d5a15ca23e2241,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,8,14
289,Stu_151682e96c4fe1d626d5a15ca23e2241,TROGS,(TROG-HEIGHT QUESTION1),0,equi-tri-height?,1,14
290,Stu_151682e96c4fe1d626d5a15ca23e2241,TROGS,(TROG-AREA QUESTION1),1,triangle-area,1,14
291,Stu_151682e96c4fe1d626d5a15ca23e2241,TROGS,(SQUARE-AREA QUESTION1),1,square-area,1,14
292,Stu_151682e96c4fe1d626d5a15ca23e2241,TROGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,1,14
293,Stu_151682e96c4fe1d626d5a15ca23e2241,TROGS,(TROG-HEIGHT QUESTION2),0,equi-tri-height?,2,14
294,Stu_151682e96c4fe1d626d5a15ca23e2241,TROGS,(TROG-AREA QUESTION2),1,triangle-area,2,14
295,Stu_151682e96c4fe1d626d5a15ca23e2241,TROGS,(SQUARE-AREA QUESTION2),0,square-area,2,14
296,Stu_151682e96c4fe1d626d5a15ca23e2241,TROGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,2,14
297,Stu_151682e96c4fe1d626d5a15ca23e2241,TROGS,(TROG-HEIGHT QUESTION3),1,equi-tri-height?,3,14
298,Stu_151682e96c4fe1d626d5a15ca23e2241,TROGS,(TROG-AREA QUESTION3),0,triangle-area,3,14
299,Stu_151682e96c4fe1d626d5a15ca23e2241,TROGS,(SQUARE-AREA QUESTION3),1,square-area,3,14
300,Stu_151682e96c4fe1d626d5a15ca23e2241,TROGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,3,14
301,Stu_151682e96c4fe1d626d5a15ca23e2241,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),1,square-area,4,14
302,Stu_151682e96c4fe1d626d5a15ca23e2241,WATERING_VEGGIES,(WATERED-AREA QUESTION1),0,circle-area,11,14
303,Stu_151682e96c4fe1d626d5a15ca23e2241,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),0,compose-by-addition,4,14
304,Stu_151682e96c4fe1d626d5a15ca23e2241,POGS,(POG-AREA QUESTION1),1,circle-area,12,14
305,Stu_151682e96c4fe1d626d5a15ca23e2241,POGS,(SQUARE-AREA QUESTION1),1,square-area,5,14
306,Stu_151682e96c4fe1d626d5a15ca23e2241,POGS,(SCRAP-METAL-AREA QUESTION1),0,compose-by-addition,5,14
307,Stu_151682e96c4fe1d626d5a15ca23e2241,POGS,(POG-AREA QUESTION2),1,circle-area,13,14
308,Stu_151682e96c4fe1d626d5a15ca23e2241,POGS,(SQUARE-AREA QUESTION2),1,square-area,6,14
309,Stu_151682e96c4fe1d626d5a15ca23e2241,POGS,(SCRAP-METAL-AREA QUESTION2),0,compose-by-addition,6,14
310,Stu_151682e96c4fe1d626d5a15ca23e2241,POGS,(POG-AREA QUESTION3),1,circle-area,14,14
311,Stu_151682e96c4fe1d626d5a15ca23e2241,POGS,(SQUARE-AREA QUESTION3),1,square-area,7,14
312,Stu_151682e96c4fe1d626d5a15ca23e2241,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,7,14
313,Stu_1afbee9e3e83bb801b589108fb46028a,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),1,circle-area,1,22
314,Stu_1afbee9e3e83bb801b589108fb46028a,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),0,circle-area,2,22
315,Stu_1afbee9e3e83bb801b589108fb46028a,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_S QUESTION1),1,circle-area,3,22
316,Stu_1afbee9e3e83bb801b589108fb46028a,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),0,compose-by-addition,1,22
317,Stu_1afbee9e3e83bb801b589108fb46028a,TWO_CIRCLES_IN_SQUARE,(CIRCLE-AREA QUESTION1),1,circle-area,4,22
318,Stu_1afbee9e3e83bb801b589108fb46028a,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),0,compose-by-multiplication,1,22
319,Stu_1afbee9e3e83bb801b589108fb46028a,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),0,compose-by-addition,2,22
320,Stu_1afbee9e3e83bb801b589108fb46028a,RECTANGLE_AREA,(AREA QUESTION1),1,square-area,1,22
321,Stu_1afbee9e3e83bb801b589108fb46028a,PARALLELOGRAM_AREA,(AREA QUESTION1),1,parallelogram-area,1,22
322,Stu_1afbee9e3e83bb801b589108fb46028a,POGS,(POG-AREA QUESTION1),1,circle-area,5,22
323,Stu_1afbee9e3e83bb801b589108fb46028a,POGS,(POG-AREA QUESTION2),1,circle-area,6,22
324,Stu_1afbee9e3e83bb801b589108fb46028a,POGS,(POG-AREA QUESTION3),1,circle-area,7,22
325,Stu_1afbee9e3e83bb801b589108fb46028a,POGS,(SQUARE-AREA QUESTION1),1,square-area,2,22
326,Stu_1afbee9e3e83bb801b589108fb46028a,POGS,(SQUARE-AREA QUESTION2),1,square-area,3,22
327,Stu_1afbee9e3e83bb801b589108fb46028a,POGS,(SQUARE-AREA QUESTION3),1,square-area,4,22
328,Stu_1afbee9e3e83bb801b589108fb46028a,POGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,3,22
329,Stu_1afbee9e3e83bb801b589108fb46028a,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,4,22
330,Stu_1afbee9e3e83bb801b589108fb46028a,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,5,22
331,Stu_1afbee9e3e83bb801b589108fb46028a,TRIANGLE_AREA,(AREA QUESTION1),1,triangle-area,1,22
332,Stu_1afbee9e3e83bb801b589108fb46028a,TRIANGLE_RECTANGLE,(BASE QUESTION1),1,compose-by-multiplication,2,22
333,Stu_1afbee9e3e83bb801b589108fb46028a,TRIANGLE_RECTANGLE,(AREA QUESTION1),0,triangle-area,2,22
334,Stu_1afbee9e3e83bb801b589108fb46028a,DESIGNING_A_QUILT,(AREA QUESTION1),1,triangle-area,3,22
335,Stu_1afbee9e3e83bb801b589108fb46028a,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),1,compose-by-multiplication,3,22
336,Stu_1afbee9e3e83bb801b589108fb46028a,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),1,compose-by-multiplication,4,22
337,Stu_1afbee9e3e83bb801b589108fb46028a,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),1,compose-by-multiplication,5,22
338,Stu_1afbee9e3e83bb801b589108fb46028a,DESIGNING_A_QUILT,(AREA QUESTION2),1,triangle-area,4,22
339,Stu_1afbee9e3e83bb801b589108fb46028a,DESIGNING_A_QUILT,(AREA QUESTION3),1,triangle-area,5,22
340,Stu_1afbee9e3e83bb801b589108fb46028a,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),1,compose-by-multiplication,6,22
341,Stu_1afbee9e3e83bb801b589108fb46028a,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),1,compose-by-multiplication,7,22
342,Stu_1afbee9e3e83bb801b589108fb46028a,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,8,22
343,Stu_1afbee9e3e83bb801b589108fb46028a,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),1,compose-by-multiplication,9,22
344,Stu_1afbee9e3e83bb801b589108fb46028a,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,10,22
345,Stu_1afbee9e3e83bb801b589108fb46028a,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,11,22
346,Stu_1afbee9e3e83bb801b589108fb46028a,COVERING_POOL,(RADIUS QUESTION1),0,circle-area,8,22
347,Stu_1afbee9e3e83bb801b589108fb46028a,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,1,22
348,Stu_1afbee9e3e83bb801b589108fb46028a,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,2,22
349,Stu_1afbee9e3e83bb801b589108fb46028a,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,9,22
350,Stu_1afbee9e3e83bb801b589108fb46028a,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,1,22
351,Stu_1b394ff128c045b7d4ad4f6e83933b72,RECTANGLE_ABCD,(AREA QUESTION1),1,square-area,1,59
352,Stu_1b394ff128c045b7d4ad4f6e83933b72,RECTANGLE_ABCD,(HEIGHT QUESTION2),1,square-area,2,59
353,Stu_1b394ff128c045b7d4ad4f6e83933b72,RECTANGLE_ABCD,(BASE QUESTION3),1,square-area,3,59
354,Stu_1b394ff128c045b7d4ad4f6e83933b72,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),1,square-area,4,59
355,Stu_1b394ff128c045b7d4ad4f6e83933b72,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),1,square-area,5,59
356,Stu_1b394ff128c045b7d4ad4f6e83933b72,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),1,compose-by-addition,1,59
357,Stu_1b394ff128c045b7d4ad4f6e83933b72,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,6,59
358,Stu_1b394ff128c045b7d4ad4f6e83933b72,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),1,square-area,7,59
359,Stu_1b394ff128c045b7d4ad4f6e83933b72,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),1,compose-by-addition,2,59
360,Stu_1b394ff128c045b7d4ad4f6e83933b72,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,8,59
361,Stu_1b394ff128c045b7d4ad4f6e83933b72,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),0,square-area,9,59
362,Stu_1b394ff128c045b7d4ad4f6e83933b72,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),1,compose-by-addition,3,59
363,Stu_1b394ff128c045b7d4ad4f6e83933b72,PARALLELOGRAM_ABDE,(AREA QUESTION1),1,parallelogram-area,1,59
364,Stu_1b394ff128c045b7d4ad4f6e83933b72,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),1,parallelogram-area,2,59
365,Stu_1b394ff128c045b7d4ad4f6e83933b72,PARALLELOGRAM_ABDE,(BASE QUESTION3),1,parallelogram-area,3,59
366,Stu_1b394ff128c045b7d4ad4f6e83933b72,SQUARE_ABCD,(AREA QUESTION1),1,square-area,10,59
367,Stu_1b394ff128c045b7d4ad4f6e83933b72,SQUARE_ABCD,(HEIGHT QUESTION2),1,square-area,11,59
368,Stu_1b394ff128c045b7d4ad4f6e83933b72,SQUARE_ABCD,(BASE QUESTION3),1,square-area,12,59
369,Stu_1b394ff128c045b7d4ad4f6e83933b72,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,13,59
370,Stu_1b394ff128c045b7d4ad4f6e83933b72,PAINTING_THE_WALL,(WALL-AREA QUESTION1),1,square-area,14,59
371,Stu_1b394ff128c045b7d4ad4f6e83933b72,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),0,compose-by-addition,4,59
372,Stu_1b394ff128c045b7d4ad4f6e83933b72,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,15,59
373,Stu_1b394ff128c045b7d4ad4f6e83933b72,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,16,59
374,Stu_1b394ff128c045b7d4ad4f6e83933b72,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,5,59
375,Stu_1b394ff128c045b7d4ad4f6e83933b72,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,17,59
376,Stu_1b394ff128c045b7d4ad4f6e83933b72,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,18,59
377,Stu_1b394ff128c045b7d4ad4f6e83933b72,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,6,59
378,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,1,59
379,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,2,59
380,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,3,59
381,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,4,59
382,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),0,trapezoid-area,5,59
383,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),0,trapezoid-area,6,59
384,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,7,59
385,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,8,59
386,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_ABCD,(HEIGHT QUESTION3),0,trapezoid-area,9,59
387,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_AREA,(AREA QUESTION1),0,trapezoid-area,10,59
388,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,11,59
389,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,12,59
390,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,13,59
391,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,14,59
392,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,15,59
393,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,16,59
394,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,17,59
395,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRIANGLE_ABC,(AREA QUESTION1),0,triangle-area,1,59
396,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRIANGLE_ABC,(HEIGHT QUESTION2),0,triangle-area,2,59
397,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRIANGLE_ABC,(BASE QUESTION3),1,triangle-area,3,59
398,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,4,59
399,Stu_1b394ff128c045b7d4ad4f6e83933b72,PENTAGON,(AREA QUESTION1),1,pentagon-area,1,59
400,Stu_1b394ff128c045b7d4ad4f6e83933b72,PENTAGON,(APOTHEM QUESTION2),0,pentagon-area,2,59
401,Stu_1b394ff128c045b7d4ad4f6e83933b72,PENTAGON,(SIDE QUESTION3),1,pentagon-area,3,59
402,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRIANGLE_RECTANGLE,(BASE QUESTION1),1,compose-by-multiplication,1,59
403,Stu_1b394ff128c045b7d4ad4f6e83933b72,TRIANGLE_RECTANGLE,(AREA QUESTION1),1,triangle-area,5,59
