,Problem,Step,Success,Skill,Opportunity,Student_ID
342,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,8,22
343,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),1,compose-by-multiplication,9,22
344,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,10,22
345,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,11,22
346,COVERING_POOL,(RADIUS QUESTION1),0,circle-area,8,22
347,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,1,22
348,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,2,22
349,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,9,22
350,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,1,22
351,RECTANGLE_ABCD,(AREA QUESTION1),1,square-area,1,59
352,RECTANGLE_ABCD,(HEIGHT QUESTION2),1,square-area,2,59
353,RECTANGLE_ABCD,(BASE QUESTION3),1,square-area,3,59
354,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),1,square-area,4,59
355,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),1,square-area,5,59
356,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),1,compose-by-addition,1,59
357,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,6,59
358,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),1,square-area,7,59
359,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),1,compose-by-addition,2,59
360,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,8,59
361,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),0,square-area,9,59
362,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),1,compose-by-addition,3,59
363,PARALLELOGRAM_ABDE,(AREA QUESTION1),1,parallelogram-area,1,59
364,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),1,parallelogram-area,2,59
365,PARALLELOGRAM_ABDE,(BASE QUESTION3),1,parallelogram-area,3,59
366,SQUARE_ABCD,(AREA QUESTION1),1,square-area,10,59
367,SQUARE_ABCD,(HEIGHT QUESTION2),1,square-area,11,59
368,SQUARE_ABCD,(BASE QUESTION3),1,square-area,12,59
369,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,13,59
370,PAINTING_THE_WALL,(WALL-AREA QUESTION1),1,square-area,14,59
371,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),0,compose-by-addition,4,59
372,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,15,59
373,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,16,59
374,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,5,59
375,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,17,59
376,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,18,59
377,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,6,59
378,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,1,59
379,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,2,59
380,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,3,59
381,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,4,59
382,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),0,trapezoid-area,5,59
383,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),0,trapezoid-area,6,59
384,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,7,59
385,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,8,59
386,TRAPEZOID_ABCD,(HEIGHT QUESTION3),0,trapezoid-area,9,59
387,TRAPEZOID_AREA,(AREA QUESTION1),0,trapezoid-area,10,59
388,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,11,59
389,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,12,59
390,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,13,59
391,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,14,59
392,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,15,59
393,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,16,59
394,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,17,59
395,TRIANGLE_ABC,(AREA QUESTION1),0,triangle-area,1,59
396,TRIANGLE_ABC,(HEIGHT QUESTION2),0,triangle-area,2,59
397,TRIANGLE_ABC,(BASE QUESTION3),1,triangle-area,3,59
398,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,4,59
399,PENTAGON,(AREA QUESTION1),1,pentagon-area,1,59
400,PENTAGON,(APOTHEM QUESTION2),0,pentagon-area,2,59
401,PENTAGON,(SIDE QUESTION3),1,pentagon-area,3,59
402,TRIANGLE_RECTANGLE,(BASE QUESTION1),1,compose-by-multiplication,1,59
403,TRIANGLE_RECTANGLE,(AREA QUESTION1),1,triangle-area,5,59
404,DESIGNING_A_QUILT,(AREA QUESTION1),1,triangle-area,6,59
405,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),1,compose-by-multiplication,2,59
406,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),1,compose-by-multiplication,3,59
407,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),1,compose-by-multiplication,4,59
408,DESIGNING_A_QUILT,(AREA QUESTION2),1,triangle-area,7,59
409,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),1,compose-by-multiplication,5,59
410,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,6,59
411,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,7,59
412,DESIGNING_A_QUILT,(AREA QUESTION3),1,triangle-area,8,59
413,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),1,compose-by-multiplication,8,59
414,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),1,compose-by-multiplication,9,59
415,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,10,59
416,PENTAGON_ABCDE,(AREA QUESTION1),0,pentagon-area,4,59
417,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,5,59
418,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,6,59
419,TRIANGLE_HEIGHT,(HEIGHT QUESTION2),1,triangle-area,9,59
420,TRIANGLE_BASE,(BASE QUESTION3),1,triangle-area,10,59
421,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,7,59
422,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,8,59
423,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,9,59
424,PENTAGON,(AREA QUESTION1),0,pentagon-area,10,59
425,PENTAGON,(APOTHEM QUESTION2),0,pentagon-area,11,59
426,PENTAGON,(SIDE QUESTION3),0,pentagon-area,12,59
427,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,13,59
428,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,14,59
429,PENTAGON_ABCDE,(SIDE QUESTION3),0,pentagon-area,15,59
430,PENTAGON,(AREA QUESTION1),1,pentagon-area,16,59
431,PENTAGON,(APOTHEM QUESTION2),0,pentagon-area,17,59
432,PENTAGON,(SIDE QUESTION3),1,pentagon-area,18,59
433,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,19,59
434,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,20,59
435,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,21,59
436,PENTAGON,(AREA QUESTION1),1,pentagon-area,22,59
437,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,23,59
438,PENTAGON,(SIDE QUESTION3),1,pentagon-area,24,59
439,CIRCLE_O,(RADIUS QUESTION1),1,circle-diameter,1,59
440,CIRCLE_O,(AREA QUESTION1),1,circle-area,1,59
441,CIRCLE_O,(CIRCUMFERENCE QUESTION1),1,circle-circumference,1,59
442,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,2,59
443,CIRCLE_O,(AREA QUESTION2),1,circle-area,2,59
444,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,2,59
445,CIRCLE_O,(RADIUS QUESTION3),1,circle-area,3,59
446,CIRCLE_O,(DIAMETER QUESTION3),1,circle-diameter,3,59
447,CIRCLE_O,(CIRCUMFERENCE QUESTION3),1,circle-circumference,3,59
448,CIRCLE_O,(DIAMETER QUESTION4),1,circle-circumference,4,59
449,CIRCLE_O,(RADIUS QUESTION4),1,circle-diameter,4,59
450,CIRCLE_O,(AREA QUESTION4),1,circle-area,4,59
451,LAWN_SPRINKLER,(AREA QUESTION1),1,circle-area,5,59
452,COVERING_POOL,(RADIUS QUESTION1),1,circle-area,6,59
453,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,5,59
454,DOG_ON_A_ROPE,(AREA QUESTION1),1,circle-area,7,59
455,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),1,circle-circumference,5,59
456,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),1,circle-area,8,59
457,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),1,square-area,19,59
458,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),1,compose-by-addition,7,59
459,TROGS,(TROG-HEIGHT QUESTION1),0,equi-tri-height?,1,59
460,TROGS,(TROG-AREA QUESTION1),1,triangle-area,11,59
461,TROGS,(SQUARE-AREA QUESTION1),1,square-area,20,59
462,TROGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,8,59
463,TROGS,(TROG-HEIGHT QUESTION2),1,equi-tri-height?,2,59
464,TROGS,(TROG-AREA QUESTION2),1,triangle-area,12,59
465,TROGS,(SQUARE-AREA QUESTION2),1,square-area,21,59
466,TROGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,9,59
467,TROGS,(SQUARE-AREA QUESTION3),1,square-area,22,59
468,TROGS,(TROG-HEIGHT QUESTION3),1,equi-tri-height?,3,59
469,TROGS,(TROG-AREA QUESTION3),1,triangle-area,13,59
470,TROGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,10,59
471,WATERING_VEGGIES,(WATERED-AREA QUESTION1),1,circle-area,9,59
472,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),1,square-area,23,59
473,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),1,compose-by-addition,11,59
474,POGS,(SCRAP-METAL-AREA QUESTION1),0,compose-by-addition,12,59
475,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,13,59
476,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,14,59
477,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),1,compose-by-addition,15,59
478,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),0,compose-by-addition,16,59
479,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),1,compose-by-addition,17,59
480,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),1,compose-by-multiplication,11,59
481,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),0,compose-by-addition,18,59
482,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,6,59
483,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,10,59
484,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,6,59
485,POGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,19,59
486,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,20,59
487,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,21,59
488,DESIGNING_A_QUILT,(AREA QUESTION1),1,triangle-area,1,16
489,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),1,compose-by-multiplication,1,16
490,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),0,compose-by-multiplication,2,16
491,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),1,compose-by-multiplication,3,16
492,DESIGNING_A_QUILT,(AREA QUESTION2),0,triangle-area,2,16
493,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),0,compose-by-multiplication,4,16
494,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,5,16
495,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,6,16
496,DESIGNING_A_QUILT,(AREA QUESTION3),1,triangle-area,3,16
497,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),0,compose-by-multiplication,7,16
498,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),1,compose-by-multiplication,8,16
499,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,9,16
500,PENTAGON_ABCDE,(AREA QUESTION1),0,pentagon-area,1,16
501,TRIANGLE_RECTANGLE,(BASE QUESTION1),1,compose-by-multiplication,10,16
502,TRIANGLE_RECTANGLE,(AREA QUESTION1),1,triangle-area,4,16
503,CIRCLE_AREA,(RADIUS QUESTION3),0,circle-area,1,16
504,CIRCLE_AREA,(DIAMETER QUESTION3),0,circle-diameter,1,16
505,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),0,circle-circumference,1,16
506,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),1,circle-area,2,16
507,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),0,circle-diameter,2,16
508,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),1,circle-circumference,2,16
509,CIRCLE_O,(RADIUS QUESTION1),1,circle-diameter,3,16
510,CIRCLE_O,(AREA QUESTION1),1,circle-area,3,16
511,CIRCLE_O,(CIRCUMFERENCE QUESTION1),1,circle-circumference,3,16
512,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,4,16
513,CIRCLE_O,(AREA QUESTION2),1,circle-area,4,16
514,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,4,16
515,CIRCLE_O,(RADIUS QUESTION3),0,circle-area,5,16
516,CIRCLE_O,(DIAMETER QUESTION3),0,circle-diameter,5,16
517,CIRCLE_O,(CIRCUMFERENCE QUESTION3),1,circle-circumference,5,16
518,CIRCLE_O,(DIAMETER QUESTION4),1,circle-circumference,6,16
519,CIRCLE_O,(RADIUS QUESTION4),0,circle-diameter,6,16
520,CIRCLE_O,(AREA QUESTION4),1,circle-area,6,16
521,COVERING_POOL,(RADIUS QUESTION1),0,circle-area,7,16
522,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,7,16
523,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,8,16
524,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,8,16
525,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,7,16
526,CIRCLE_AREA,(RADIUS QUESTION3),0,circle-area,9,16
527,CIRCLE_AREA,(DIAMETER QUESTION3),0,circle-diameter,9,16
528,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,8,16
529,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),1,circle-diameter,10,16
530,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),1,circle-circumference,9,16
531,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),1,circle-area,10,16
532,CIRCLE_O,(RADIUS QUESTION1),1,circle-diameter,11,16
533,CIRCLE_O,(AREA QUESTION1),1,circle-area,11,16
534,CIRCLE_O,(CIRCUMFERENCE QUESTION1),1,circle-circumference,10,16
535,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,12,16
536,CIRCLE_O,(AREA QUESTION2),1,circle-area,12,16
537,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,11,16
538,CIRCLE_O,(RADIUS QUESTION3),1,circle-area,13,16
539,CIRCLE_O,(DIAMETER QUESTION3),0,circle-diameter,13,16
540,CIRCLE_O,(CIRCUMFERENCE QUESTION3),1,circle-circumference,12,16
541,CIRCLE_O,(RADIUS QUESTION4),0,circle-diameter,14,16
542,CIRCLE_O,(DIAMETER QUESTION4),1,circle-circumference,13,16
543,CIRCLE_O,(AREA QUESTION4),1,circle-area,14,16
544,COVERING_POOL,(RADIUS QUESTION1),1,circle-area,15,16
545,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,15,16
546,RECTANGLE_ABCD,(HEIGHT QUESTION2),1,square-area,1,9
547,RECTANGLE_ABCD,(AREA QUESTION1),1,square-area,2,9
548,RECTANGLE_ABCD,(BASE QUESTION3),0,square-area,3,9
549,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),1,square-area,4,9
550,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),1,square-area,5,9
551,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,6,9
552,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),1,square-area,7,9
553,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,8,9
554,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),1,square-area,9,9
555,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),0,compose-by-addition,1,9
556,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),1,compose-by-addition,2,9
557,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),1,compose-by-addition,3,9
558,PARALLELOGRAM_ABDE,(AREA QUESTION1),1,parallelogram-area,1,9
559,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),1,parallelogram-area,2,9
560,PARALLELOGRAM_ABDE,(BASE QUESTION3),0,parallelogram-area,3,9
561,SQUARE_ABCD,(AREA QUESTION1),1,square-area,10,9
562,SQUARE_ABCD,(HEIGHT QUESTION2),1,square-area,11,9
563,SQUARE_ABCD,(BASE QUESTION3),1,square-area,12,9
564,PAINTING_THE_WALL,(WALL-AREA QUESTION1),0,square-area,13,9
565,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,14,9
566,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),1,compose-by-addition,4,9
567,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,15,9
568,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,16,9
569,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,5,9
570,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,17,9
571,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,18,9
572,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,6,9
573,RECTANGLE_ABCD,(AREA QUESTION1),0,square-area,1,44
574,RECTANGLE_ABCD,(HEIGHT QUESTION2),1,square-area,2,44
575,RECTANGLE_ABCD,(BASE QUESTION3),1,square-area,3,44
576,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),1,square-area,4,44
577,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),1,square-area,5,44
578,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),1,compose-by-addition,1,44
579,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,6,44
580,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),1,square-area,7,44
581,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),1,compose-by-addition,2,44
582,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,8,44
583,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),1,square-area,9,44
584,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),1,compose-by-addition,3,44
585,PARALLELOGRAM_ABDE,(AREA QUESTION1),1,parallelogram-area,1,44
586,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),1,parallelogram-area,2,44
587,PARALLELOGRAM_ABDE,(BASE QUESTION3),1,parallelogram-area,3,44
588,SQUARE_ABCD,(AREA QUESTION1),1,square-area,10,44
589,SQUARE_ABCD,(BASE QUESTION3),1,square-area,11,44
590,SQUARE_ABCD,(HEIGHT QUESTION2),1,square-area,12,44
591,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,13,44
592,PAINTING_THE_WALL,(WALL-AREA QUESTION1),1,square-area,14,44
593,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),0,compose-by-addition,4,44
594,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,15,44
595,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,16,44
596,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),0,compose-by-addition,5,44
597,PAINTING_THE_WALL,(WALL-AREA QUESTION3),0,square-area,17,44
598,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,18,44
599,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,6,44
600,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,1,44
601,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),0,trapezoid-area,2,44
602,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,3,44
603,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,4,44
604,PAINTING_THE_WALL,(WALL-AREA QUESTION1),0,square-area,1,35
605,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),0,compose-by-addition,1,35
606,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,2,35
607,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,3,35
608,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,4,35
609,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,2,35
610,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),0,square-area,5,35
611,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,3,35
612,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,1,35
613,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,1,49
614,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),0,trapezoid-area,2,49
615,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,3,49
616,TRIANGLE_ABC,(AREA QUESTION1),1,triangle-area,1,55
617,TRIANGLE_ABC,(HEIGHT QUESTION2),0,triangle-area,2,55
618,TRIANGLE_ABC,(BASE QUESTION3),1,triangle-area,3,55
619,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,4,55
620,PENTAGON,(AREA QUESTION1),0,pentagon-area,1,55
621,PENTAGON,(APOTHEM QUESTION2),0,pentagon-area,2,55
622,RECTANGLE_ABCD,(AREA QUESTION1),1,square-area,1,43
623,RECTANGLE_ABCD,(HEIGHT QUESTION2),1,square-area,2,43
624,RECTANGLE_ABCD,(BASE QUESTION3),1,square-area,3,43
625,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),1,square-area,4,43
626,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,5,43
627,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,6,43
628,RECTANGLE_ABCD,(AREA QUESTION1),1,square-area,1,19
629,RECTANGLE_ABCD,(HEIGHT QUESTION2),1,square-area,2,19
630,RECTANGLE_ABCD,(BASE QUESTION3),1,square-area,3,19
631,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),1,square-area,4,19
632,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),1,square-area,5,19
633,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),1,square-area,6,19
634,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),1,square-area,7,19
635,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,8,19
636,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,9,19
637,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),1,compose-by-addition,1,19
638,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),1,compose-by-addition,2,19
639,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),1,compose-by-addition,3,19
640,PARALLELOGRAM_ABDE,(AREA QUESTION1),1,parallelogram-area,1,19
641,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),1,parallelogram-area,2,19
642,PARALLELOGRAM_ABDE,(BASE QUESTION3),1,parallelogram-area,3,19
643,SQUARE_ABCD,(HEIGHT QUESTION2),1,square-area,10,19
644,SQUARE_ABCD,(BASE QUESTION3),1,square-area,11,19
645,SQUARE_ABCD,(AREA QUESTION1),1,square-area,12,19
646,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,13,19
647,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,14,19
648,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,15,19
649,PAINTING_THE_WALL,(WALL-AREA QUESTION1),0,square-area,16,19
650,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),1,compose-by-addition,4,19
651,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,17,19
652,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,18,19
653,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,5,19
654,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,6,19
655,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,1,19
656,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),0,trapezoid-area,2,19
657,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,3,19
658,TRAPEZOID_AREA,(AREA QUESTION1),0,trapezoid-area,4,19
659,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),0,trapezoid-area,5,19
660,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,6,19
661,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,7,19
662,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),0,trapezoid-area,8,19
663,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,9,19
664,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,10,19
665,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,11,19
666,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,12,19
667,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,13,19
668,TRIANGLE_ABC,(AREA QUESTION1),1,triangle-area,1,19
669,TRIANGLE_ABC,(HEIGHT QUESTION2),1,triangle-area,2,19
670,TRIANGLE_ABC,(BASE QUESTION3),1,triangle-area,3,19
671,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,4,19
672,PENTAGON,(AREA QUESTION1),1,pentagon-area,1,19
673,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,2,19
674,PENTAGON,(SIDE QUESTION3),1,pentagon-area,3,19
